Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used,FullTolReached,ToldReached,ToldReached,NoRootsFound
5626,,ANCAS,16,15,604800.000000000000000000000000000000,2867.771476380289641383569687604904,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027553999999999998632427278267,27554.000000000000000000000000000000,27554.000000000000000000000000000000,27554.000000000000000000000000000000,434.813126604159378985059447586536,541302.941499623702839016914367675781,434.904340026580314315651776269078,541302.856225441675633192062377929688,0.085274182027205824851989746094,0.091213422420935330592328682542,3148,0,0,0,648
5627,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2867.771476380289641383569687604904,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.190156999999999992700949746904,190157.000000000000000000000000000000,190157.000000000000000000000000000000,190157.000000000000000000000000000000,434.904340026580996436678105965257,541302.856217455235309898853302001953,434.904340026580314315651776269078,541302.856225441675633192062377929688,0.000007986440323293209075927734,0.000000000000682121026329696178,5130,79,401,401,970
5628,,CATCH,16,15,604800.000000000000000000000000000000,2867.771476380289641383569687604904,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.681363999999999969681141465117,681364.000000000000000000000000000000,681364.000000000000000000000000000000,681364.000000000000000000000000000000,434.904340039023281860863789916039,541302.856218959903344511985778808594,434.904340026580030098557472229004,541302.856215441832318902015686035156,0.000003518071025609970092773438,0.000000012443251762306317687035,3151,0,0,0,0
5629,,ANCAS,16,15,604800.000000000000000000000000000000,2867.791048761143883893964812159538,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027550999999999999101607528473,27551.000000000000000000000000000000,27551.000000000000000000000000000000,27551.000000000000000000000000000000,441.293109144403445043280953541398,565708.162894888315349817276000976562,441.310204639686162408906966447830,565708.173838926129974424839019775391,0.010944037814624607563018798828,0.017095495282717365626012906432,3148,0,0,0,648
5630,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2867.791048761143883893964812159538,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.190755000000000007887024366937,190755.000000000000000000000000000000,190755.000000000000000000000000000000,190755.000000000000000000000000000000,441.310204639657911229733144864440,565708.173830939689651131629943847656,441.310204639686162408906966447830,565708.173838926129974424839019775391,0.000007986440323293209075927734,0.000000000028251179173821583390,5136,79,399,399,970
5631,,CATCH,16,15,604800.000000000000000000000000000000,2867.791048761143883893964812159538,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.669412000000000007027267656667,669412.000000000000000000000000000000,669412.000000000000000000000000000000,669412.000000000000000000000000000000,441.310204653798109575291164219379,565708.173832931788638234138488769531,441.310204639629034772951854392886,565708.173837608890607953071594238281,0.000004677101969718933105468750,0.000000014169074802339309826493,3151,0,0,0,0
5632,,ANCAS,16,15,604800.000000000000000000000000000000,2867.789074567631359968800097703934,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027556000000000000632605079431,27556.000000000000000000000000000000,27556.000000000000000000000000000000,27556.000000000000000000000000000000,444.077837078801849202136509120464,495405.278946578036993741989135742188,444.143727911000667063490254804492,495405.222934303339570760726928710938,0.056012274697422981262207031250,0.065890832198817861353745684028,3148,0,0,0,648
5633,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2867.789074567631359968800097703934,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.194507000000000013217871241977,194507.000000000000000000000000000000,194507.000000000000000000000000000000,194507.000000000000000000000000000000,444.143727910962411442596931010485,495405.222933406475931406021118164062,444.143727911000667063490254804492,495405.222934303339570760726928710938,0.000000896863639354705810546875,0.000000000038255620893323794007,5184,89,401,401,960
5634,,CATCH,16,15,604800.000000000000000000000000000000,2867.789074567631359968800097703934,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.676074999999999981525888870237,676075.000000000000000000000000000000,676075.000000000000000000000000000000,676075.000000000000000000000000000000,444.143727904691616004129173234105,495405.222935536585282534360885620117,444.143727910995039565023034811020,495405.222934303397778421640396118164,0.000001233187504112720489501953,0.000000006303423560893861576915,3151,0,0,0,0
5635,,ANCAS,16,15,604800.000000000000000000000000000000,2867.802711217230807960731908679008,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027549000000000000570876679262,27549.000000000000000000000000000000,27549.000000000000000000000000000000,27549.000000000000000000000000000000,439.731296742703932522999821230769,568832.070694179157726466655731201172,439.807739414295156166190281510353,568832.001843484933488070964813232422,0.068850694224238395690917968750,0.076442671591223643190460279584,3148,0,0,0,648
5636,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2867.802711217230807960731908679008,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.189332000000000000294875235340,189332.000000000000000000000000000000,189332.000000000000000000000000000000,189332.000000000000000000000000000000,439.807739414354216478386661037803,568832.001855498412624001502990722656,439.807739414295156166190281510353,568832.001843484933488070964813232422,0.000012013479135930538177490234,0.000000000059060312196379527450,5122,84,400,400,965
5637,,CATCH,16,15,604800.000000000000000000000000000000,2867.802711217230807960731908679008,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.674157000000000006245670647331,674157.000000000000000000000000000000,674157.000000000000000000000000000000,674157.000000000000000000000000000000,439.807739415001265115279238671064,568832.002135012065991759300231933594,439.807739414295156166190281510353,568832.001843484933488070964813232422,0.000291527132503688335418701172,0.000000000706108949088957160711,3151,0,0,0,0
5638,,ANCAS,16,15,604800.000000000000000000000000000000,2867.787441148246671218657866120338,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027559000000000000163424829225,27559.000000000000000000000000000000,27559.000000000000000000000000000000,27559.000000000000000000000000000000,441.420553994065642200439469888806,438005.179015841800719499588012695312,441.418245152026770483644213527441,438005.180362679471727460622787475586,0.001346837671007961034774780273,0.002308842038871716795256361365,3148,0,0,0,647
5639,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2867.787441148246671218657866120338,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.193350999999999995093702409577,193351.000000000000000000000000000000,193351.000000000000000000000000000000,193351.000000000000000000000000000000,441.418245152066447190009057521820,438005.180351782590150833129882812500,441.418245152026770483644213527441,438005.180362679471727460622787475586,0.000010896881576627492904663086,0.000000000039676706364843994379,5168,81,401,401,968
5640,,CATCH,16,15,604800.000000000000000000000000000000,2867.787441148246671218657866120338,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.675676999999999972068565057270,675677.000000000000000000000000000000,675677.000000000000000000000000000000,675677.000000000000000000000000000000,441.418245091190101447864435613155,438005.180353812756948173046112060547,441.418245152026770483644213527441,438005.180362679471727460622787475586,0.000008866714779287576675415039,0.000000060836669035779777914286,3151,0,0,0,0
5641,,ANCAS,16,15,604800.000000000000000000000000000000,2867.791897836528278276091441512108,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027559000000000000163424829225,27559.000000000000000000000000000000,27559.000000000000000000000000000000,27559.000000000000000000000000000000,436.362579090145004556688945740461,369140.905809936230070888996124267578,436.311433136765174367610597983003,369140.923613725346513092517852783203,0.017803789116442203521728515625,0.051145953379830189078347757459,3148,0,0,0,647
5642,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2867.791897836528278276091441512108,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.192466999999999999193533994912,192467.000000000000000000000000000000,192467.000000000000000000000000000000,192467.000000000000000000000000000000,436.311433136771654517360730096698,369140.923602828464936465024948120117,436.311433136765174367610597983003,369140.923613725346513092517852783203,0.000010896881576627492904663086,0.000000000006480149750132113695,5158,81,401,401,968
5643,,CATCH,16,15,604800.000000000000000000000000000000,2867.791897836528278276091441512108,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.677424000000000026133761821256,677424.000000000000000000000000000000,677424.000000000000000000000000000000,677424.000000000000000000000000000000,436.311433033544574300321983173490,369140.923614049796015024185180664062,436.311433136766652296500978991389,369140.923613725288305431604385375977,0.000000324507709592580795288086,0.000000103222077996178995817900,3151,0,0,0,0
5644,,ANCAS,16,15,604800.000000000000000000000000000000,2867.791665578188712970586493611336,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027559000000000000163424829225,27559.000000000000000000000000000000,27559.000000000000000000000000000000,27559.000000000000000000000000000000,441.904117310704066312609938904643,538452.880232869065366685390472412109,442.006770739626574595604324713349,538452.772009303560480475425720214844,0.108223565504886209964752197266,0.102653428922508282994385808706,3148,0,0,0,647
5645,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2867.791665578188712970586493611336,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.190079999999999998960831248951,190080.000000000000000000000000000000,190080.000000000000000000000000000000,190080.000000000000000000000000000000,442.006770739597868669079616665840,538452.772011317079886794090270996094,442.006770739626574595604324713349,538452.772009303560480475425720214844,0.000002013519406318664550781250,0.000000000028705926524708047509,5129,87,400,400,962
5646,,CATCH,16,15,604800.000000000000000000000000000000,2867.791665578188712970586493611336,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.678873999999999977461584421690,678874.000000000000000000000000000000,678874.000000000000000000000000000000,678874.000000000000000000000000000000,442.006770771986452928103972226381,538452.772008084226399660110473632812,442.006770739620890253718243911862,538452.772009303676895797252655029297,0.000001219450496137142181396484,0.000000032365562674385728314519,3151,0,0,0,0
